"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92086018692","Farmàcia Pujadas Coscolla","#","Av","Diagonal","32","32","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.410278","2.21353","434268.241","4584601.844","434360.208","4584802.803","933070029","#","","","","","","","",
"92086018692","Farmàcia Pujadas Coscolla","#","Av","Diagonal","32","32","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.410278","2.21353","434268.241","4584601.844","434360.208","4584802.803","933070029","Fax","","","","","","","",
"92086018695","Farmàcia Gimeno Domínguez","#","C","Judea","1","3","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.424565","2.140288","428162.543","4586246.099","428254.453","4586447.072","934184607","#","","","","","","","",
"92086018697","Farmàcia Fernández Oromi","#","C","Felip II","186","186","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.425857","2.180372","431513.304","4586357.12","431605.245","4586558.095","933528102","#","","","","","","","",
"92086018703","Farmàcia Barberà - Pérez","#","C","Açores","8","8","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.425075","2.189392","432266.178","4586263.195","432358.126","4586464.169","933493840","#","","","","","","","",
"92086018709","Farmàcia Diaz Navarro","#","C","Simancas","24","24","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.445805","2.175351","431114.875","4588575.661","431206.812","4588776.656","933547427","#","","","","","","","",
"92086018709","Farmàcia Diaz Navarro","#","C","Simancas","24","24","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.445805","2.175351","431114.875","4588575.661","431206.812","4588776.656","933547427","Fax","","","","","","","",
"92086018712","Farmàcia Rodríguez Moreso","#","Rbla","Brasil","14","14","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.376443","2.130561","427296.058","4580911.819","427387.962","4581112.742","934903349","Fax","","","","","","","",
"92086018712","Farmàcia Rodríguez Moreso","#","Rbla","Brasil","14","14","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.376443","2.130561","427296.058","4580911.819","427387.962","4581112.742","934903349","#","","","","","","","",
"92086018713","Farmàcia Fando Reynes","#","C","Joan Miró","24","24","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.391196","2.195278","432723.08","4582497.44","432815.033","4582698.379","932250624","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086018713","Farmàcia Fando Reynes","#","C","Joan Miró","24","24","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.391196","2.195278","432723.08","4582497.44","432815.033","4582698.379","932250808","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086018715","Farmàcia Faus Riera","#","C","Lima","16","16","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.439051","2.2048","433567.934","4587802.859","433659.894","4588003.848","933450662","#","","","","","","","",
"92086018726","Farmàcia Ferro Mauri","#","C","Comtes de Bell-lloc","140","140","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.381925","2.136752","427819.847","4581515.269","427911.756","4581716.198","934907746","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086018726","Farmàcia Ferro Mauri","#","C","Comtes de Bell-lloc","140","140","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.381925","2.136752","427819.847","4581515.269","427911.756","4581716.198","934907746","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086018733","Farmàcia Pastrana Fontanet","#","C","Alfons el Magnànim","6","6","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.414086","2.218073","434651.793","4585021.212","434743.764","4585222.175","933053502","#","","","","","","","",
"92086018735","Farmàcia Subietas Mesalles","#","Av","Meridiana","510","510","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437425","2.185142","431924","4587637.603","432015.945","4587838.59","933451342","Fax","","","","","","","",
"92086018735","Farmàcia Subietas Mesalles","#","Av","Meridiana","510","510","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437425","2.185142","431924","4587637.603","432015.945","4587838.59","933451342","#","","","","","","","",
"92086018738","Farmàcia Bañeres Merinero","#","C","Idumea","14","16","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.427633","2.137482","427931.427","4586589.055","428023.335","4586790.031","932115082","#","","","","","","","",
"92086018742","Farmàcia  Bouffard Fita *Josep Plà","#","C","Josep Pla","19","21","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.408327","2.215718","434449.191","4584383.563","434541.16","4584584.52","933560731","#","","","","","","","",
"92086018742","Farmàcia  Bouffard Fita *Josep Plà","#","C","Josep Pla","19","21","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.408327","2.215718","434449.191","4584383.563","434541.16","4584584.52","933560733","#","","","","","","","",
"92086018756","Farmàcia Garrabe Canet","#","C","Dante Alighieri","118","118","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.426916","2.155241","429414.532","4586494.813","429506.454","4586695.788","934293710","#","Telèfon/Fax","","","","","","",
"92086018757","Farmàcia Bouffard Fita *Roger de Llúria","#","C","Roger de Llúria","17","17","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.390821","2.171777","430757.919","4582474.25","430849.854","4582675.189","933173791","#","","","","","","","",
"92086018757","Farmàcia Bouffard Fita *Roger de Llúria","#","C","Roger de Llúria","17","17","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.390821","2.171777","430757.919","4582474.25","430849.854","4582675.189","934124742","Fax","","","","","","","",
"92086018760","Farmàcia Gaspà Massana","#","C","Perpinyà","25","25","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.419063","2.214989","434399.059","4585576.098","434491.027","4585777.066","933050901","Fax","","","","","","","",
"92086018760","Farmàcia Gaspà Massana","#","C","Perpinyà","25","25","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.419063","2.214989","434399.059","4585576.098","434491.027","4585777.066","933050901","#","","","","","","","",
"92086018780","Farmàcia Sánchez Merino","#","C","Lloret de Mar","87","89","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436364","2.157898","429646.724","4587541.577","429738.648","4587742.562","934278486","Fax","","","","","","","",
"92086018780","Farmàcia Sánchez Merino","#","C","Lloret de Mar","87","89","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436364","2.157898","429646.724","4587541.577","429738.648","4587742.562","934274844","#","","","","","","","",
"92086018782","Farmàcia Segarra Gurria","#","G.V.","Corts Catalanes","839","839","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.405752","2.189586","432262.362","4584117.841","432354.311","4584318.795","933008515","Fax","","01/01","31/12","0000001","08:30:00","20:30:00"," ",
"92086018782","Farmàcia Segarra Gurria","#","G.V.","Corts Catalanes","839","839","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.405752","2.189586","432262.362","4584117.841","432354.311","4584318.795","933008515","#","","01/01","31/12","0000001","08:30:00","20:30:00"," ",
"92086018788","Farmàcia Teresa Maria Jover Ysanta","#","C","Nàpols","4","4","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.391091","2.185312","431889.827","4582493.555","431981.773","4582694.494","933094001","#","","","","","","","",
"92086018790","Farmàcia Jiménez Bonet","#","C","Trinxant","65","65","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.414982","2.184912","431881.296","4585146.148","431973.241","4585347.112","934361920","#","","","","","","","",
"92086018794","Farmàcia Huelamo Mora","#","Rda","Guineueta Vella","60","60","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.444708","2.167415","430450.784","4588460.263","430542.715","4588661.257","934273245","#","","","","","","","",
"92086018804","Farmàcia Òptica Cardús","#","C","Francesc Pérez-Cabrero","9","11","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.394086","2.139793","428087.505","4582862.796","428179.416","4583063.737","932017590","Fax","","","","","","","",
"92086018804","Farmàcia Òptica Cardús","#","C","Francesc Pérez-Cabrero","9","11","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.394086","2.139793","428087.505","4582862.796","428179.416","4583063.737","932010890","#","","","","","","","",
"92086018806","Farmàcia Curos Puntí","#","C","Doctor Ferran","3","5","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388735","2.124762","426824.959","4582281.318","426916.858","4582482.254","932039075","Fax","","","","","","","",
"92086018806","Farmàcia Curos Puntí","#","C","Doctor Ferran","3","5","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388735","2.124762","426824.959","4582281.318","426916.858","4582482.254","932039075","#","","","","","","","",
"92086018816","Farmàcia Fernández Fernández","#","G.V.","Corts Catalanes","1157","1157","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.420313","2.208566","433863.539","4585719.708","433955.502","4585920.678","933141084","#","","","","","","","",
"92086019148","Farmàcia Padrós Matarrodona","#","C","Lope de Vega","123","123","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.405566","2.201939","433294.642","4584087.599","433386.6","4584288.553","933071583","#","","","","","","","",
"92086019169","Farmàcia Massague Vendrell","#","C","González Tablas","3","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.385217","2.109517","425546.325","4581903.773","425638.212","4582104.705","932039599","#","","","","","","","",
"92086019169","Farmàcia Massague Vendrell","#","C","González Tablas","3","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.385217","2.109517","425546.325","4581903.773","425638.212","4582104.705","932039599","Fax","","","","","","","",
"92086019197","Farmàcia Adelina Garcia Pastor","#","G.V.","Corts Catalanes","542","542","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.382696","2.159814","429749.03","4581581.87","429840.956","4581782.8","934548475","#","","","","","","","",
"92086019259","Farmàcia Palacio Bescos","#","Av","Mare de Déu de Montserrat","158","158","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.418913","2.172399","430839.718","4585592.579","430931.653","4585793.546","934368634","Fax","","","","","","","",
"92086019259","Farmàcia Palacio Bescos","#","Av","Mare de Déu de Montserrat","158","158","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.418913","2.172399","430839.718","4585592.579","430931.653","4585793.546","934368634","#","","","","","","","",
"92086019273","Farmàcia Bardina Cortés","#","C","Pere IV","210","210","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403763","2.198669","433019.507","4583889.962","433111.463","4584090.914","935526250","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086019281","Farmàcia Planes Casals","#","C","Matanzas","46","48","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.422966","2.182235","431665.922","4586034.726","431757.865","4586235.698","933527453","Fax","","","","","","","",
"92086019281","Farmàcia Planes Casals","#","C","Matanzas","46","48","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.422966","2.182235","431665.922","4586034.726","431757.865","4586235.698","933527453","#","","","","","","","",
"92086019286","Farmàcia Prat Noguera","#","C","Padilla","154","154","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400812","2.184154","431803.115","4583573.668","431895.06","4583774.617","932314704","#","","","","","","","",
"92086019291","Farmàcia Ramos Sierra","#","Av","Meridiana","320","320","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.42479","2.187137","432077.481","4586233.319","432169.427","4586434.293","933525806","#","","","","","","","",
"92086019293","Farmàcia Martín Miralles","#","C","Puig-reig","10","10","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404738","2.143061","428372.457","4584042.634","428464.37","4584243.586","932125870","#","","","","","","","",
"92086019359","Farmàcia Fernández Pérez","#","C","Taquígraf Garriga","63","67","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.387952","2.135424","427715.538","4582185.448","427807.445","4582386.383","933221482","Fax","","","","","","","",
"92086019359","Farmàcia Fernández Pérez","#","C","Taquígraf Garriga","63","67","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.387952","2.135424","427715.538","4582185.448","427807.445","4582386.383","934307643","#","","","","","","","",
"92086019368","Farmàcia Peñafiel Vercher","#","C","Clot","57","57","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.407944","2.188182","432147.257","4584362.266","432239.205","4584563.222","932312059","#","","","","","","","",
"92086019373","Farmàcia Romero Gisbert","#","C","Espronceda","191","191","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.409487","2.199008","433053.72","4584525.118","433145.676","4584726.076","933081655","#","","","","","","","",
"92086019379","Farmàcia Ruiz Sentis","#","C","Gran de la Sagrera","110","110","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.424186","2.191216","432417.681","4586163.091","432509.631","4586364.064","933522909","#","","","","","","","",
"92086019379","Farmàcia Ruiz Sentis","#","C","Gran de la Sagrera","110","110","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.424186","2.191216","432417.681","4586163.091","432509.631","4586364.064","933522909","Fax","","","","","","","",
"92086019390","Farmàcia Salvador Solé","#","C","Marina","69","69","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392342","2.189762","432263.157","4582628.93","432355.106","4582829.87","933095057","#","","","","","","","",
"92086019393","Farmàcia Sánchez Sabaté","#","Av","Diagonal","180","180","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.405365","2.194105","432639.664","4584071.386","432731.616","4584272.34","933004965","#","","","","","","","",
